dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
834,"00:55:12,350 --> 00:55:16,186
","You look good.
You look good yourself.

",0.064787,0.881142,0.019797,0.056495,0.016023,0.41548,0.208411,0.708579,0.7142,0.670706,0.0,0.0,0.0
835,"00:55:20,650 --> 00:55:23,027
","I thought you'd never call me.

",0.453731,0.168413,0.213843,0.146213,0.146449,0.183045,0.250492,0.621499,0.349376,0.13828,0.842108,0.0,0.0
836,"00:55:23,194 --> 00:55:24,737
","You did?
I really wanted you to.

",0.475455,0.123851,0.263975,0.204316,0.046395,0.026245,0.275731,0.836163,0.209229,0.478004,0.931994,0.0,0.0
837,"00:55:24,946 --> 00:55:26,864
","And I thought you were
never going to.

",0.503508,0.047852,0.373535,0.139056,0.045041,0.057738,0.357391,0.927865,0.193887,0.31167,0.908592,0.0,0.0
838,"00:55:27,032 --> 00:55:28,657
","MAN: Excuse me, Mr. Baldwin?
Yes.

",0.193815,0.376939,0.151537,0.205376,0.149948,0.091568,0.12669,0.676319,0.717533,0.159309,0.0,0.0,0.0
839,"00:55:28,825 --> 00:55:31,118
","There's a phone call for you.

",0.051902,0.672388,0.035479,0.060261,0.276015,0.082016,0.274056,0.606368,0.781597,0.779546,0.989022,0.0,0.0
840,"00:55:31,995 --> 00:55:33,537
","Excuse me.

",0.096942,0.444532,0.251063,0.147656,0.123984,0.337925,0.274803,0.599421,0.546648,0.236907,0.0,0.0,0.0
841,"00:55:38,168 --> 00:55:39,710
","Thank you. Hello.

",0.008106,0.941132,0.030257,0.026424,0.019095,0.277411,0.131302,0.606076,0.4503,0.354655,0.0,0.0,0.0
842,"00:55:39,919 --> 00:55:43,005
","JONAH: Dad, can we go to New
York City for Valentine's Day?

",0.580817,0.372091,0.047865,0.050345,0.025021,0.000332,0.374967,0.790665,0.575768,0.780072,0.0,0.0,0.0
843,"00:55:44,090 --> 00:55:46,383
","What?
Annie Reed from Baltimore

",0.523011,0.212713,0.060543,0.064846,0.238051,0.722726,0.1552,0.726235,0.673313,0.545393,0.0,0.0,0.0
844,"00:55:46,551 --> 00:55:51,764
","wants to meet us at the top of the
Empire State Building on Valentine's Day.

",0.156605,0.717392,0.092456,0.048187,0.042737,0.081392,0.467583,0.5873,0.402836,0.848818,0.529208,0.0,0.0
845,"00:55:51,931 --> 00:55:53,849
","Jonah?
What?

",0.221378,0.316179,0.142597,0.192421,0.234226,0.245771,0.129296,0.60359,0.452709,0.228291,0.0,0.0,0.0
846,"00:55:54,017 --> 00:55:56,435
","Have you fallen down?
Are you bleeding?

",0.179483,0.187649,0.381983,0.172381,0.157587,0.434176,0.16936,0.63201,0.499119,0.270074,0.0,0.0,0.0
847,"00:55:56,603 --> 00:55:58,687
","Is Clarise there?
Has she been strangled?

",0.696929,0.094827,0.091382,0.119361,0.08709,0.810497,0.107365,0.506327,0.433312,0.025929,0.0,0.0,0.0
848,"00:55:58,855 --> 00:56:01,440
","No.
This is the only reason for this call?

",0.419981,0.127913,0.166446,0.139705,0.243412,0.434065,0.387766,0.215229,0.468551,0.739563,0.952933,0.0,0.0
849,"00:56:01,608 --> 00:56:04,318
","If we book now,
we can get an excursion fare.

",0.175393,0.535965,0.107722,0.194119,0.052671,0.408763,0.411344,0.602762,0.11355,0.496087,0.857009,0.0,0.0
850,"00:56:04,486 --> 00:56:09,323
","Jessica's parents are travel agents...
I'm not having this conversation.

",0.738743,0.13785,0.027341,0.114576,0.055563,0.326582,0.092524,0.68633,0.958594,0.00434,0.0,0.0,0.0
851,"00:56:09,532 --> 00:56:11,492
","We'll talk about it
at a later time.

",0.460667,0.204653,0.149409,0.186021,0.076434,0.076237,0.195657,0.92995,0.532774,0.435648,0.0,0.936899,0.0
852,"00:56:11,659 --> 00:56:15,037
","I can't believe this conversation
has lasted this long. You go to bed.

",0.553663,0.187887,0.04236,0.124199,0.169165,0.0,0.215114,0.712254,0.174613,0.007571,0.0,0.959646,0.0
853,"00:56:22,712 --> 00:56:24,880
","Everything all right?
Oh, yeah.

",0.073179,0.779747,0.134315,0.059213,0.04215,0.327436,0.249958,0.722871,0.499673,0.494307,0.0,0.0,0.995186
854,"00:56:25,298 --> 00:56:26,882
","Do you have kids?
No.

",0.310103,0.355541,0.190633,0.087138,0.105881,0.011297,0.157261,0.58596,0.414868,0.469101,0.0,0.0,0.0
855,"00:56:27,050 --> 00:56:28,509
","Do you want mine?

",0.299474,0.394319,0.169536,0.162452,0.033316,0.126422,0.360632,0.6008,0.396372,0.355357,0.0,0.0,0.0
856,"00:56:28,676 --> 00:56:30,469
","[LAUGHS]

",0.0,0.0,0.0,0.0,0.0,0.289594,0.274434,0.599483,0.543325,0.290801,0.0,0.0,0.0
857,"00:56:31,304 --> 00:56:33,639
","I'll have an Absolut
straight up, please.

",0.185324,0.418104,0.335236,0.08035,0.057367,0.55799,0.233912,0.764344,0.763579,0.206277,0.747663,0.0,0.995895
858,"00:56:33,890 --> 00:56:37,601
","[VICTORIA LAUGHING]

",0.194522,0.635811,0.120743,0.044639,0.03917,0.237271,0.274358,0.599613,0.543632,0.230929,0.0,0.0,0.0
859,"00:56:42,065 --> 00:56:44,024
","[INAUDIBLE DIALOGUE]

",0.548868,0.143495,0.192576,0.097757,0.067805,0.7179,0.272335,0.588784,0.570788,0.08813,0.0,0.0,0.0
860,"00:56:52,367 --> 00:56:55,536
","Hey, hey! Put that down.
Stop it!

",0.42017,0.13349,0.096624,0.230936,0.194849,0.379785,0.270102,0.674622,0.639315,0.776362,0.0,0.0,0.0
861,"00:56:55,912 --> 00:56:57,496
","There she is.

",0.584721,0.317689,0.058739,0.032431,0.064358,0.848667,0.280335,0.611088,0.533517,0.298517,0.0,0.0,0.0
862,"00:56:58,665 --> 00:56:59,998
","JONAH: Why is she bringing
those groceries?

",0.528379,0.047583,0.149998,0.212145,0.132017,0.659714,0.146157,0.731754,0.742166,0.293197,0.0,0.0,0.0
863,"00:57:00,166 --> 00:57:01,208
","She's gonna cook us something

",0.33634,0.338802,0.204564,0.096855,0.09643,0.297597,0.294653,0.696572,0.500418,0.2649,0.0,0.968123,0.0
864,"00:57:01,376 --> 00:57:03,710
","so be prepared.
Hi, Sam. Thanks.

",0.128053,0.476445,0.29881,0.072357,0.035512,0.198913,0.178388,0.753303,0.528018,0.263861,0.0,0.0,0.0
865,"00:57:03,920 --> 00:57:06,338
","Thanks. And let me guess.

",0.111226,0.510914,0.050681,0.384715,0.039754,0.859649,0.457271,0.849945,0.788546,0.689503,0.0,0.978371,0.0
866,"00:57:06,506 --> 00:57:08,340
","You must be Jonah.

",0.129288,0.300999,0.417542,0.07617,0.111404,0.73652,0.349815,0.690185,0.621814,0.479345,0.0,0.0,0.898327
867,"00:57:10,427 --> 00:57:12,010
","Hi.

",0.0,0.0,0.0,0.0,0.0,0.290157,0.274434,0.599483,0.543325,0.291201,0.0,0.0,0.0
868,"00:57:12,429 --> 00:57:13,762
","So this it?
Yeah.

",0.328746,0.435158,0.090391,0.079421,0.122253,0.055897,0.339086,0.724401,0.363094,0.379313,0.0,0.0,0.0
869,"00:57:13,972 --> 00:57:16,515
","The car's down this way.
Great.

",0.158356,0.42845,0.31083,0.139581,0.037577,0.167581,0.209817,0.379615,0.736282,0.834863,0.280846,0.0,0.0
870,"00:57:17,308 --> 00:57:21,228
","She's on her sixth painter and we
are never going to finish this job.

",0.629989,0.06796,0.146527,0.124511,0.100485,0.033248,0.202343,0.329675,0.512528,0.148772,0.0,0.0,0.890603
871,"00:57:21,396 --> 00:57:24,231
","Now she wants
the fireplace rebricked.

",0.573071,0.256418,0.067195,0.063026,0.100805,0.679081,0.093208,0.521816,0.374649,0.187215,0.0,0.0,0.0
872,"00:57:24,399 --> 00:57:26,358
","I know her.
I could give her a call.

",0.508306,0.171336,0.108913,0.086186,0.222614,0.561754,0.126316,0.735526,0.256293,0.232407,0.883404,0.983475,0.0
873,"00:57:26,526 --> 00:57:29,987
","No, I've got it solved. I'll just
hit her with one of those bricks.

",0.282451,0.284762,0.071187,0.185445,0.289331,0.879665,0.262372,0.575155,0.00796,0.194008,0.747663,0.952443,0.0
874,"00:57:30,155 --> 00:57:33,282
","[VICTORIA LAUGHING]

",0.194522,0.635811,0.120743,0.044639,0.03917,0.237271,0.274358,0.599613,0.543632,0.230929,0.0,0.0,0.0
875,"00:57:33,450 --> 00:57:36,493
","That's so funny.
You're so funny.

",0.588547,0.262264,0.076472,0.054008,0.101761,0.119682,0.130087,0.607994,0.440247,0.100588,0.0,0.0,0.0
876,"00:57:36,661 --> 00:57:42,708
","When she wants something done she says, ""Oh,
I don't know. I'm stupid. You know what's best.

",0.313723,0.124772,0.084448,0.459643,0.095609,0.051632,0.298884,0.693958,0.135754,0.121664,0.0,0.928648,0.0
877,"00:57:42,876 --> 00:57:48,130
","But couldn't we flip the house around so
that everything in the back is now in front?

",0.346981,0.170981,0.38568,0.159599,0.028653,0.452034,0.261388,0.475581,0.590669,0.292943,0.969391,0.936899,0.0
878,"00:57:48,298 --> 00:57:54,386
","And could the whole front of the house open on
a hinge so I can get in with a garage opener. ""

",0.452061,0.159647,0.168683,0.084252,0.244779,0.197885,0.075692,0.034621,0.466058,0.504899,0.0,0.893364,0.0
879,"00:57:54,554 --> 00:58:00,851
","""Yes, we can. We'll just... ""
""Move the kitchen cabinets. ""

",0.26264,0.353405,0.229808,0.175625,0.04594,0.226392,0.44884,0.605123,0.294172,0.830431,0.0,0.983475,0.0
880,"00:58:08,026 --> 00:58:11,778
","Hey, Jonah, bring some of
that stuff around, all right?

",0.410123,0.258682,0.084217,0.12003,0.231728,0.991996,0.539565,0.951066,0.940135,0.403376,0.0,0.978371,0.0
881,"00:58:11,946 --> 00:58:14,990
","Do you like baseball?

",0.277364,0.364399,0.284094,0.099646,0.060902,0.388494,0.364117,0.609427,0.672721,0.818191,0.0,0.88939,0.0
882,"00:58:15,158 --> 00:58:20,078
","Yes, I do. In fact my firm has box seats to
the Mariners. Why don't we all go some time.

",0.609118,0.084587,0.205062,0.16912,0.055164,0.024438,0.911126,0.605971,0.304478,0.826782,0.78409,0.823866,0.0
883,"00:58:20,246 --> 00:58:21,538
","Hey!

",0.0,0.0,0.0,0.0,0.0,0.291316,0.274434,0.599483,0.543334,0.295616,0.0,0.0,0.0
884,"00:58:21,706 --> 00:58:24,208
","What about camping?
What about it?

",0.29093,0.235337,0.139267,0.185538,0.227361,0.442822,0.141245,0.632914,0.542731,0.239361,0.0,0.994704,0.0
885,"00:58:24,375 --> 00:58:26,627
","Do you like camping?

",0.299068,0.293947,0.290393,0.122864,0.077542,0.099771,0.361716,0.598599,0.687003,0.64065,0.0,0.88939,0.0
886,"00:58:26,794 --> 00:58:28,754
","I went camping once.

",0.455052,0.160468,0.270285,0.139531,0.034196,0.030224,0.266288,0.557321,0.374291,0.437894,0.0,0.0,0.0
887,"00:58:29,756 --> 00:58:32,466
","You know, Dad, we should
start camping more often.

",0.038401,0.461896,0.464303,0.052566,0.065133,0.058173,0.413276,0.811419,0.478467,0.550058,0.883404,0.920133,0.0
888,"00:58:32,634 --> 00:58:35,511
","You're right. Camping is good.
Time for bed.

",0.168979,0.691185,0.040138,0.065296,0.089062,0.021589,0.164914,0.572251,0.819737,0.433351,0.0,0.0,0.0
889,"00:58:35,678 --> 00:58:40,265
","It's only 10:00.
Yeah, 10:00. Time for bed.

",0.694067,0.106038,0.173808,0.049222,0.048971,0.001085,0.399553,0.514984,0.101971,0.672418,0.0,0.0,0.932568
890,"00:58:40,433 --> 00:58:42,059
","Good night.

",0.071457,0.798452,0.093228,0.061791,0.018697,0.173931,0.274022,0.597427,0.547926,0.380762,0.0,0.0,0.0
891,"00:58:45,063 --> 00:58:49,066
","Hey, don't you wanna thank
Victoria for this delicious dinner?

",0.098966,0.782327,0.016217,0.059003,0.129012,0.152978,0.52064,0.930583,0.937986,0.874403,0.0,0.809624,0.0
892,"00:58:49,234 --> 00:58:54,321
","Thanks for dinner. I never saw
anybody cook potatoes that way.

",0.225529,0.606666,0.027314,0.06955,0.141691,0.146662,0.522401,0.950239,0.741847,0.90202,0.096699,0.884138,0.0
893,"00:58:54,489 --> 00:58:59,159
","I'm glad you liked it.
Good night, Jonah.

",0.095131,0.836234,0.034497,0.034351,0.044194,0.229845,0.223145,0.925033,0.799931,0.639615,0.0,0.0,0.0
894,"00:59:01,538 --> 00:59:06,625
","Yeah, we don't see a lot of
potatoes around here. We're rice men.

",0.403369,0.430866,0.089223,0.039591,0.100875,0.888952,0.467012,0.88444,0.780772,0.329819,0.0,0.985034,0.0
895,"00:59:12,799 --> 00:59:15,092
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,"00:59:16,719 --> 00:59:19,555
","[VICTORIA LAUGHING]

",0.194522,0.635811,0.120743,0.044639,0.03917,0.237271,0.274358,0.599613,0.543632,0.230929,0.0,0.0,0.0
897,"00:59:26,771 --> 00:59:28,981
","VICTORIA:
Oh, God.

",0.068283,0.078843,0.724511,0.164058,0.030437,0.129438,0.129531,0.605923,0.436156,0.177736,0.0,0.0,0.0
898,"00:59:49,544 --> 00:59:51,628
","[PHONE RINGING]

",0.212498,0.497601,0.045915,0.230335,0.04404,0.278632,0.274434,0.599483,0.543325,0.290408,0.0,0.0,0.0
899,"00:59:57,010 --> 00:59:59,428
","Oh! Oh!
Ow.

",0.185161,0.484469,0.242929,0.117747,0.040406,0.158972,0.129799,0.603928,0.442842,0.198043,0.0,0.0,0.0
900,"01:00:01,014 --> 01:00:04,266
","I'm sorry, Walter.
I'm sorry.

",0.543754,0.06944,0.051243,0.298397,0.097159,0.090334,0.129188,0.602759,0.439453,0.10612,0.0,0.0,0.0
901,"01:00:07,979 --> 01:00:10,063
","Hello.
BECKY: Turn on your radio.

",0.248566,0.543163,0.077448,0.151004,0.034756,0.065278,0.128223,0.601345,0.698517,0.391962,0.0,0.0,0.0
902,"01:00:10,231 --> 01:00:12,482
","What?
The kid is on.

",0.446109,0.269396,0.07375,0.150299,0.160098,0.380832,0.119511,0.373847,0.470205,0.682212,0.0,0.0,0.0
903,"01:00:12,650 --> 01:00:14,901
","You've got me listening to
this garbage. Go, turn it on.

",0.422184,0.204618,0.202475,0.127042,0.12913,0.009637,0.331436,0.443581,0.688651,0.462881,0.0,0.0,0.0
904,"01:00:15,069 --> 01:00:16,570
","Who is it?

",0.537149,0.09984,0.109321,0.109426,0.209502,0.824596,0.346031,0.52862,0.432054,0.42942,0.0,0.0,0.0
905,"01:00:17,697 --> 01:00:21,617
","It's Becky. She's having
trouble with Rick again.

",0.222403,0.505042,0.08439,0.111248,0.133466,0.168716,0.04739,0.679029,0.632065,0.086916,0.0,0.0,0.0
906,"01:00:21,784 --> 01:00:24,786
","I'll go downstairs.
Becky, I'll call you back.

",0.311917,0.136664,0.50387,0.070657,0.033187,0.061166,0.165208,0.661101,0.555202,0.382199,0.0,0.0,0.0
907,"01:00:27,624 --> 01:00:30,292
","I'm sorry, Walter.
Are you bleeding?

",0.446523,0.042445,0.073131,0.243126,0.282617,0.29106,0.117591,0.620302,0.47302,0.026093,0.0,0.0,0.0
908,"01:00:30,460 --> 01:00:32,502
","[WALTER GRUNTS AND GROANS]

",0.331513,0.297174,0.126251,0.14127,0.17757,0.467368,0.293838,0.581036,0.690366,0.019297,0.0,0.0,0.0
909,"01:00:37,133 --> 01:00:39,343
","[WHEEZES]

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
910,"01:00:43,973 --> 01:00:46,308
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,"01:00:51,314 --> 01:00:53,273
","JONAH:
He's kissing her right this minute!

",0.105596,0.339044,0.02547,0.27268,0.354832,0.124164,0.046653,0.63207,0.640573,0.005252,0.0,0.0,0.0
912,"01:00:53,441 --> 01:00:54,483
","FIELDSTONE:
Oh, really?

",0.700323,0.074293,0.109726,0.131048,0.070242,0.016457,0.100024,0.63213,0.203784,0.000464,0.0,0.0,0.0
913,"01:00:54,651 --> 01:00:58,445
","Jonah, tell the truth:
Are you spying on your father?

",0.356948,0.081073,0.390928,0.185537,0.087439,0.692632,0.46038,0.719536,0.918178,0.971465,0.0,0.0,0.932568
914,"01:00:58,613 --> 01:01:03,492
","Who is he kissing?
JONAH: I have to make them stop.

",0.228658,0.23758,0.022725,0.249901,0.352444,0.280021,0.107088,0.550281,0.113885,0.083877,0.0,0.0,0.965244
915,"01:01:03,660 --> 01:01:05,535
","How will I explain this to Walter?

",0.538553,0.018902,0.167119,0.242778,0.193779,0.037254,0.45826,0.897693,0.315128,0.159138,0.0,0.681699,0.0
916,"01:01:05,703 --> 01:01:07,120
","JONAH:
She came over and cooked dinner.

",0.282807,0.538156,0.086664,0.04328,0.135148,0.460492,0.189658,0.685653,0.589963,0.459547,0.0,0.0,0.0
917,"01:01:07,288 --> 01:01:11,333
","She brought two bags of groceries
like she was staying here for a year!

",0.267176,0.617938,0.037692,0.074747,0.069307,0.582577,0.357139,0.842347,0.357312,0.336589,0.0,0.827288,0.0
918,"01:01:11,501 --> 01:01:15,045
","FIELDSTONE: Jonah, it's good that your
father's dating. It's just hard on you.

",0.480674,0.254746,0.166584,0.107843,0.068123,0.632129,0.216573,0.389393,0.934818,0.815259,0.0,0.959646,0.0
919,"01:01:15,213 --> 01:01:19,383
","It's something you think you want, but
then when it happens, it scares you.

",0.209361,0.011388,0.713703,0.108042,0.016926,0.256954,0.382962,0.786729,0.078573,0.229211,0.874714,0.952443,0.0
920,"01:01:19,550 --> 01:01:20,592
","JONAH:
That's not true.

",0.393673,0.13629,0.214593,0.256386,0.068847,0.589241,0.107023,0.585875,0.403486,0.384368,0.908592,0.0,0.0
921,"01:01:20,760 --> 01:01:21,885
","FIELDSTONE:
Okay, now think.

",0.466855,0.301996,0.109643,0.100276,0.079446,0.21866,0.170118,0.68032,0.171847,0.036806,0.98445,0.0,0.0
922,"01:01:22,053 --> 01:01:26,181
","Shouldn't your father be the judge of
whether someone is right or wrong for him?

",0.064799,0.071932,0.206239,0.340057,0.478444,0.811188,0.223522,0.67671,0.422651,0.416065,0.529208,0.989892,0.0
923,"01:01:26,349 --> 01:01:28,642
","JONAH: He's not sane
enough to judge anything.

",0.283849,0.050297,0.348521,0.17362,0.274755,0.142434,0.036482,0.516388,0.253344,0.057888,0.460758,0.987926,0.0
924,"01:01:28,810 --> 01:01:34,690
","Now he's kissing her on the lips. My dad's
been captured by a ho! What am I going to do?

",0.351467,0.118295,0.210712,0.277307,0.136802,0.307374,0.058,0.840392,0.210659,0.10511,0.0,0.0,0.0
925,"01:01:34,857 --> 01:01:39,569
","FIELDSTONE: Jonah, calm down. Tomorrow,
when you're sitting down to breakfast,

",0.287108,0.354052,0.143403,0.242521,0.042252,0.004695,0.119154,0.709385,0.933662,0.121376,0.0,0.0,0.0
926,"01:01:39,737 --> 01:01:45,617
","tell him how you feel. It's not good
to keep your feelings inside you.

",0.433175,0.317518,0.143462,0.136163,0.055527,0.105842,0.558958,0.893447,0.38474,0.352453,0.0,0.952443,0.0
927,"01:01:45,785 --> 01:01:46,827
","[SCREAMS]

",0.0,0.0,0.0,0.0,0.0,0.291079,0.274434,0.599483,0.543325,0.289811,0.0,0.0,0.0
928,"01:01:46,994 --> 01:01:48,203
","[SCREAMS]

",0.0,0.0,0.0,0.0,0.0,0.291079,0.274434,0.599483,0.543325,0.289811,0.0,0.0,0.0
929,"01:01:50,164 --> 01:01:54,751
","Miss Scarlet. In the broom
closet. With the radio.

",0.653012,0.209004,0.043828,0.080736,0.031466,0.694137,0.138495,0.59226,0.76402,0.845498,0.0,0.0,0.0
930,"01:01:54,919 --> 01:01:59,798
","Walter, you scared me.
Don't ever do that again.

",0.131104,0.02299,0.801676,0.045118,0.091831,0.000997,0.188889,0.505293,0.213814,0.007855,0.0,0.838127,0.0
931,"01:02:03,344 --> 01:02:05,262
","I thought I saw
a black widow spider.

",0.13301,0.007945,0.704869,0.012977,0.230555,0.335383,0.079486,0.545779,0.27955,0.286578,0.908592,0.936899,0.0
932,"01:02:05,430 --> 01:02:08,098
","You scared me to death.
You scared Victoria to death.

",0.050488,0.001788,0.954931,0.017425,0.024059,0.065331,0.097005,0.685756,0.295643,0.005905,0.0,0.0,0.0
933,"01:02:08,266 --> 01:02:09,349
","It was right over there.

",0.218661,0.500011,0.096291,0.073224,0.202581,0.856591,0.395118,0.780965,0.610066,0.597428,0.0,0.0,0.0
934,"01:02:09,517 --> 01:02:13,437
","Next time you think you see a black
widow spider I want you to say:

",0.313893,0.046179,0.620788,0.053939,0.050853,0.144508,0.448343,0.882412,0.553386,0.837287,0.720783,0.0,0.0
935,"01:02:13,604 --> 01:02:17,691
","""Dad, excuse me, but I believe a
poisonous insect is in the house. ""

",0.361957,0.024787,0.536395,0.096821,0.06721,0.338533,0.000369,0.077944,0.444611,0.001734,0.0,0.959646,0.0
936,"01:02:17,859 --> 01:02:21,319
","And I will calmly come and take care of it.
You scream like that again, I'll kill you.

",0.221276,0.102016,0.482181,0.150174,0.131566,0.685461,0.673681,0.930573,0.1956,0.095686,0.0,0.751891,0.0
937,"01:02:21,487 --> 01:02:24,281
","Becky heard this guy on the
radio, she was sure it was Rick.

",0.213171,0.500099,0.08524,0.080402,0.185627,0.676917,0.049696,0.704925,0.841792,0.784954,0.0,0.84639,0.0
938,"01:02:24,449 --> 01:02:25,824
","She was completely
hysterical.

",0.162309,0.44819,0.073611,0.278755,0.114043,0.608016,0.123605,0.615926,0.452065,0.050133,0.0,0.0,0.997153
939,"01:02:25,992 --> 01:02:31,538
","And then it turned out the guy
lived in Duluth. Where's Duluth?

",0.446579,0.127384,0.171447,0.226339,0.155953,0.490319,0.120457,0.527753,0.650845,0.605112,0.0,0.0,0.0
940,"01:02:32,248 --> 01:02:33,373
","That doesn't make any sense.

",0.340832,0.076505,0.451364,0.172625,0.030561,0.345029,0.195469,0.521246,0.340485,0.283185,0.0,0.822231,0.0
941,"01:02:33,541 --> 01:02:36,710
","I know. I know, Walter.
It doesn't make any sense at all.

",0.51546,0.095942,0.219134,0.223607,0.029779,0.158813,0.105653,0.672737,0.029755,0.171944,0.952933,0.0,0.0
942,"01:02:36,878 --> 01:02:42,591
","Thank God my life is in place.
Duluth? That's in North Dakota.

",0.218955,0.462813,0.095812,0.027669,0.279252,0.318155,0.121679,0.70914,0.706318,0.50658,0.0,0.0,0.0
943,"01:02:43,968 --> 01:02:45,927
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,"01:02:56,939 --> 01:02:59,900
","I love this letter.
You have to write to her.

",0.37789,0.347441,0.033643,0.125433,0.155703,0.53058,0.378991,0.916881,0.57892,0.486671,0.0,0.0,0.971165
945,"01:03:00,067 --> 01:03:01,860
","You think so?

",0.467502,0.336381,0.076197,0.126861,0.038997,0.077687,0.402164,0.789115,0.552347,0.13269,0.0,0.0,0.0
946,"01:03:02,028 --> 01:03:05,614
","It's Y-O-H.
Yeah. What's that?

",0.238816,0.385697,0.151713,0.129442,0.16363,0.199983,0.179705,0.581676,0.379786,0.706888,0.0,0.0,0.0
